product_id,product_name,brand,main_category,countries,ingredient_count,ingredients,nutriscore_grade,ecoscore_grade,energy_kcal_100g,fat_100g,carbohydrates_100g,proteins_100g,source
6111184008233,OK Sauce Algérienne,,groceries,morocco,22,huile de colza | sirop de glucose | concentré de tomate | vinaigre de table | épaississant | amidon modifié | oignon | moutarde | jaune d'œuf | épices | gomme xanthane | conservateurs | sorbate de potassium | benzoate de sodium | antioxydants | calcium disodium edta | acide citrique | arôme | acide lactique | extrait de paprika | oléorésine de paprika | oléorésine de capsicum,c,unknown,347.0,31.0,17.56,0.85,Open Food Facts
0747479000413,Marinara,Rao's Homemade,groceries,germany | united states | world,7,italian whole peeled tomatoes | olive oil | onions | garlic | basil | black pepper | oregano,c,b,80.0,5.6,4.8,1.6,Open Food Facts
3560071472764,Sauce tomate au basilic,Carrefour,tomato sauces with basil,france,9,purée de tomate mi réduite 61 | pulpe de tomates 21 | oignon | carotte | basilic | huile de tournesol | huile d'olive vierge extra | amidon de pomme de terre | céleri et moutarde,a,a-plus,65.0,3.2,6.4,1.5,Open Food Facts
6221033000612,Mayonnaise Heinz,Heinz,mayonnaises,morocco,7,non hydrogenated vegetable refined soybean oil | vinegar | egg yolk | modified starches | mustard flour | antioxidants (ethylene diamine tetra acetates | butylated hydroxytoluene,d,d,501.0,53.0,5.0,1.1,Open Food Facts
8901030921797,kissan fresh tomato,"Kissan, Unilever",tomato ketchup,india,9,tomato paste | iodised salt | acidity regulator e260 | stabilizers e1422 | e415 | preservative e211 | onion powder | garlic powder | condiments,e,b,133.0,0.4,31.0,1.1,Open Food Facts
8853662056661,Sriracha sauce mayo,"Exotic Food PCL, Flying goose brand",groceries,australia | austria | france | germany | israel | new zealand | poland | sweden,12,piments | huile de soja | vinaigre naturel | amidon de maïs modifié | stabilisant: e415 | ail | graines de moutarde | correcteurs d'acidité: e260 | e330 | exhausteur de goût: e621 | conservateur: e202 | antioxydant: e319,e,unknown,281.0,19.0,26.0,0.9,Open Food Facts
8720182257307,Amora Moutarde Mi-Forte 260g,Amora,mustards,france,7,graines de moutarde | vinaigre d'alcool | huile de colza | farine de moutarde | stabilisant : gomme xanthane | acidifiant : acide citrique | conservateur : disulfite de potassium,e,b,271.0,25.0,2.6,5.9,Open Food Facts
3038359004582,Bolognaise,Panzani,bolognese sauces,france | reunion,11,pulpe de tomates et concentré de tomates | viande 17 | porc | boeuf | légumes (carottes | oignons | amidon transformé de maïs | persil 0 | huile de tournesol | arômes | ail,b,f,82.0,3.7,6.9,4.5,Open Food Facts
8002210112445,Classic Pesto,Filippo Berio,groceries,france | serbia | united kingdom,11,italian basil | olive oil | sunflower oil | grana padano cheese pdo (milk | rennet | cashew nuts | extra virgin olive oil | potato flakes | pecorino romano cheese (ewe's milk | pine nuts | garlic,d,c,381.0,37.0,7.1,3.8,Open Food Facts
8715700110189,Tomato ketchup,Heinz,ketchup,france,9,de nos | quot | tomates müries au soleil | que nous cultivons avec passion et expertise | vinaigre d'alcool | sucte | exstraits d épices et d' herbes | épice | 35665232 nt,d,b,102.0,0.1,23.2,1.2,Open Food Facts
0041500888125,Frank's Red Hot Original,"Frank’s, French's",groceries,france | united kingdom | united states,3,fermented red cayenne peppers | spirit vinegar | garlic powder,e,unknown,25.0,0.6,1.8,2.5,Open Food Facts
4337256686464,Delikatess-Mayonnaise mit 80 % Rapsöl,Ja!,pflanzenole,germany | morocco,9,delikatess mayonnaise mit rapsöl : rapsöl | eigelb | branntweinessig | zucker | speisesalz | senfsaaten | säuerungsmittel | antioxidationsmittel | gewürze,c,d,709.0,78.0,2.0,0.9,Open Food Facts
3478820007757,Moutarde Forte de Dijon,"Jardin bio, Léa Nature",groceries,france | morocco,3,graines de moutarde | vinaigre d'alcool | sel marin. produits issus de l'agriculture biologique,e,a-plus,174.0,13.0,5.3,8.4,Open Food Facts
4002359660955,Sauce aigre douce Suzi Wan 330g,Suzi Wan,groceries,belgium | france,10,tomates | vinaigre | jus d'ananas | amidon de maïs modifié | poivrons rouges | oignons | poivrons verts | gingembre | extrait de paprika | épices,c,a,106.0,0.1,25.3,0.3,Open Food Facts
50457878,BBQ sauce,Heinz,groceries,france | ireland | morocco | united kingdom,6,tomato puree | spirit vinegar | molasses | modified cornflour | garlic | smoke flavouring,d,b,140.0,0.0,34.0,0.67,Open Food Facts
8715035360303,SAUCE YAKITORI,kikkoman,japon,france,8,soy sauce (water | soybeans | wheat | wine | alcohol vinegar | molasses | modified corn starch | yeast extract,e,a,203.0,0.0,42.0,5.1,Open Food Facts
3250392628734,Ketchup nature Bio,Bouton d'or,groceries,france,4,tomate | quot | vinaigre d'alcool | sel et mix d'épices,d,a-plus,104.6,0.0,24.0,1.5,Open Food Facts
3038359011443,Panzani sauce provencale 400g f12,Panzani,provencale sauces,france | germany,8,carottes | oignons | huile d'olive vierge | amidon | persil | herbes de provence 0 | arômes naturels d'herbes | extrait d'oignon,a,b,56.0,1.8,7.8,1.5,Open Food Facts
8715700422084,VEND HEINZ MAYONESA/MAIONESE Ingredientes: Aceite,Heinz,mayonnaises,france | morocco | portugal | spain,7,aceite de soja | yema de huevo pasteurizada | vinagre de alcohol | almidón | semillas de mostaza | especias | antioxidante,d,d,644.0,70.0,3.0,0.8,Open Food Facts
8721201901058,Salsa fina ligeresa 425 ml,Ligeresa,ma,spain,8,aceite de girasol | vinagre de vino | almidón modificado | yema de huevo pasteurizada | jarabe de glucosa deshidratado | emulgente | espesantes (goma garrofiny goma guar aroma | colorante,c,unknown,177.0,16.0,7.4,0.5,Open Food Facts
3256225269037,Sauce soja 150ml,U,produits asiatiques,france,3,graines de soja | sel 12 | ble,e,a,40.0,0.5,4.7,5.4,Open Food Facts
3560070956913,Carrefour Classic' Mayonaise à la Moutarde de Dijon,Carrefour,groceries,belgium | france | morocco,11,huile de colza | moutarde de dijon 5 | graines de moutarde | vinaigre | jaune d'oeuf 5 | arômes naturels | antioxydant : extraits de romarin | arôme naturel de moutarde | acidifiant : acide citrique | colorants : bêta carotène extrait de paprika | stabilisant : gomme xanthane,d,d,682.0,75.0,0.5,1.4,Open Food Facts
3660603004842,Sauce au poivre,Benedicta,groceries,france | switzerland,12,huile de colza | vinaigre d'alcool | jaunes d' œufs | poivre noir de madagascar | armagnac | moutarde de dijon (eau | graines de moutarde | amidon modifié | colorants : e150a | bêta carotène | épaississant : gomme xanthane | arôme,d,a,478.0,50.3,5.8,0.5,Open Food Facts
3660603081898,Sauce crudités nature,Bénédicta,salad dressings,france,10,huile de colza | lait fermenté | moutarde de dijon (eau | graines de moutarde | vinaigre d'alcool | vinaigre de vin blanc | jaunes d'œufs pasteurisés | amidon modifié | stabilisants : gomme xanthane | pectine,d,c,287.0,29.0,4.4,0.9,Open Food Facts
3038359011429,Panzani sauce tomate cuisinee nat 650g f12,Panzani,cooking sauces,france,8,oignons | carottes 3 | huile d'olive vierge | amidon | plantes aromatiques (dont persil 0 | extrait de légumes | ail frais | arôme naturel de laurier,a,b,58.0,2.0,7.9,1.5,Open Food Facts
0041500007229,Classic Yellow Mustard,French's,groceries,france | ireland | united kingdom,5,spirit vinegar | vinegar | mustard seed | condiment | mustard,a,a,64.0,3.9,1.5,3.7,Open Food Facts
3038359006449,Tomacouli nature,Panzani,purée de tomates fraîches,belgium | france,5,tomato concentrate | vegetable | fruit vegetable | concentrate | tomato,b,a-plus,27.0,0.1,4.5,1.2,Open Food Facts
3250540232677,Maille Vinaigre de Vin Rouge adouci au jus de raisin concentré 50cl,Maille,groceries,cambodia | france | germany,4,vinaigre de vin rouge | jus de raisin concentré 3 | stabilisant : gomme d'acacia | conservateur : disulfite de potassium,not-applicable,a,,,,,Open Food Facts
5011308700375,Pâte de curry Curry Doux,Patak&#039;s,yellow curry pastes,belgium | france | germany | netherlands | switzerland,15,épices moulues | paprika | curcuma | cumin | épices | fenugrec | cannelle | fenouil | huile de colza | farine de mais | acidifiants (acide acétique | acide citrique | tamarin | poudre de moutarde | poudre d'ail,e,unknown,262.0,22.3,5.6,3.9,Open Food Facts
6111184001272,Mayonnaise,Star,mayonnaises,morocco,9,huile de soja | vinaigre de table | jaune d'œufs | moutarde (eau | graine de moutarde | stabilisant: gomme xanthane | conservateurs ( sorbate de potassium | benzoate de sodium | et antioxydants,e,d,592.0,65.21,0.22,1.12,Open Food Facts
4002359018312,Sauce soja salée,SUZI WAN,sauces au soja salees,france,3,soy sauce (water | soybeans | wheat,e,a,63.0,0.5,2.1,9.1,Open Food Facts
20878108,Tomate frito,"Freshona, Baresa",molho de tomate,portugal | spain,7,tomate | oleo de girassol | xarope de glicose frutose | amido modificado de milho | maçã | aromas | especiarias,c,a,73.0,3.0,10.0,1.4,Open Food Facts
3155250002537,Sauce Béchamel,Bridélice,groceries,france | morocco,6,lait entier | crème &quot | amidon de maïs | arômes naturels | poivres. &quot | lait origine france. sans gluten,c,b,120.0,8.0,9.0,2.9,Open Food Facts
3660603004828,SAUCE AIOLI,Bénédicta,groceries,france | germany,8,huile de colza | vinaigre d'alcool | jaune d'oeufs | ail (2 | moutarde de dijon (eau | graines de moutarde | arôme naturel ail | amidon modifié,c,e,551.0,59.7,2.7,0.6,Open Food Facts
8410069014382,Pesto a base de albahaca,Gallo,green pestos,france | morocco | spain,14,aceite de girasol | albahaca | anacardos | queso parmigiano reggiano dop | suero lácteo en polvo | proteína de leche | aromas naturales | piñones | aceite de oliva virgen extra | ajo | almidón de maíz | albahaca deshidratada | corrector de acidez | antioxidante,e,d,476.32,46.0,9.0,5.8,Open Food Facts
8480000173300,Tomate frito sin azúcares añadidos,Hacendado,groceries,france | spain,5,tomate | aceite de girasol | almidón modificado de maíz | cebolla | ajo,c,a-plus,65.0,3.5,6.5,1.5,Open Food Facts
8480000171085,Tomate frito,Hacendado,groceries,spain,4,tomato | sunflower oil | corn starch | onion and garlic,c,b,77.0,3.5,9.5,1.5,Open Food Facts
8715035110205,SOS SOIA,Kikkoman,soy sauces,austria | france | germany | russia | spain | switzerland,6,soya bean | vegetable | legume | pulse | soya | wheat,e,a,77.0,0.0,3.2,10.0,Open Food Facts
3038359007644,Sauce bolognaise pur boeuf,Panzani,bolognese sauces,france,10,pulpe de tomates et concentré de tomates | boeuf français | légumes frais (carottes | oignons | amidon transformé de maïs | huile de tournesol | persil 0 | arômes | ail | poivre,b,e,84.0,4.0,6.5,4.8,Open Food Facts
8715700421469,Heinz tomato ketchup,Heinz,groceries,bulgaria | france | romania,3,tomatoes | vinegar | extracts of spices and herbs,d,b,102.0,0.1,23.2,1.2,Open Food Facts
8715700117140,Zero Tomaten Ketchup,Heinz,tomatensaucen,austria | germany | switzerland,8,tomaten | branntweinessig | zitronensaftkonzentrat | kaliumchlorid | säuerungsmittel | zitrusfasern | gewürz und kräuterextrakte | süßungsmittel,b,b,40.0,0.1,5.9,1.6,Open Food Facts
3038359011498,Sauce Basilic aux tomates fraiches de saison,Panzani,tomato sauces with basil,france | germany,8,oignons | carottes | huile d'olive vierge | basilic 1 | amidon | arôme naturel | extrait d'oignon | persil,a,b,52.0,1.7,6.9,1.5,Open Food Facts
8720182462046,Amora Moutarde Douce Verre de Table 230g,Amora,sweet mustards,france,8,vinaigre d'alcool | graines de moutarde | huile de colza | stabilisant : gomme xanthane | farine de moutarde | acidifiant : acide citrique | arômes naturels | conservateur : disulfite de potassium,e,b,198.0,16.0,5.7,5.2,Open Food Facts
3560070669875,Provençale,Carrefour,groceries,france | morocco,11,pulpe de tomates (tomates | purée de tomates | correcteur d'acidité : acide citrique | carottes | oignons | amidon modifié de maïs | huile d'olive vierge extra | basilic | thym | persil | arôme naturel d'ail,a,a,48.0,1.1,7.0,1.6,Open Food Facts
8715700225630,tomato ketchup,Heinz,ketchup,france | switzerland,4,tomates | vinaigre d'alcool | extraits d'épices et d'herbes | épice,d,a,102.0,0.1,23.2,1.2,Open Food Facts
20843427,Classic Houmous,Lidl,classic hummus,france | ireland,6,cooked chickpeas (chickpeas | rapeseed oil | sesame seed paste | concentrated lemon juice | garlic purée | potassium sorbate,b,b,317.0,26.2,9.9,7.8,Open Food Facts
3038359000782,Sauce tomate cuisinée oignons & ail,PANZANI,groceries,france,9,concentré de tomates | oignons | huile de colza | farine de blé | fromage edam (lait | colorant : rocou | ail | arômes | jus de citron,d,b,160.0,9.0,16.0,2.9,Open Food Facts
3250546694073,Amora Ketchup Nature Flacon Souple 850g,Amora,groceries,france,6,tomates¹ | vinaigre d'alcool | fibres de tomate¹ | arômes naturels | épices | ¹tomates issues de l'agriculture durable,e,a,100.0,0.5,23.0,1.0,Open Food Facts
3560070927975,Sauce vinaigrette Vinaigre balsamique Huile d'olive vierge extra 5%,Carrefour,groceries,france,9,huile de colza | vinaigre balsamique 17 | moût de raisin cuit | vinaigre de vin | vinaigre de vin rouge | huile d'olive vierge extra | moutarde de dijon (graines de moutarde | vinaigre d'alcool | herbes aromatiques. contient des sulfites,d,c,479.0,51.0,5.0,0.0,Open Food Facts
50157709,Organic Tomato Ketchup,Heinz,groceries,united kingdom,4,tomatoes | spirit vinegar | onion powder | garlic powder,d,a-plus,112.0,0.1,25.3,1.4,Open Food Facts
8001060000933,Caviar de Tomates à l'Ail,Saclà,groceries,belgium | france | germany | united kingdom,8,tomatoes (diced tomatoes | tomato juice | sunflower oil | dried tomatoes | basil | garlic | fructose | sea salt,c,a-plus,189.0,15.9,7.5,2.2,Open Food Facts
8410066122592,Sauce Andalouse,Heinz,sauces andalouses,belgium | france | switzerland,13,huile de tournesol | jus de citron à base de concentré | vinaigre d'alcool | purée de tomates mi réduite 6 | jaune d' oeuf | poudre d'oignon | épices | piment de cayenne 0 | graines de moutarde en poudre | herbes | extraits d'épices | épaississants (gomme de guar | gomme xanthane,e,d,543.0,56.0,6.6,1.7,Open Food Facts
8480000171535,Tomate frito estilo casero,Hacendado,groceries,spain,3,tomate | aceite de oliva | almidón de maíz,b,a,104.0,5.0,12.4,2.0,Open Food Facts
8712100479243,Amora Sauce Pommes Frites Flacon Souple 260g,Amora,groceries,france,18,huile de colza | vinaigre d'alcool | amidon modifié de maïs | moutarde (eau | graines de moutarde | arômes | épices | jaune d'œuf | lait en poudre écrémé fermenté | épices (ail | poivre | arôme | oignon | acidifiants : acide citrique et acide lactique | persil | épaississant : gomme xanthane | conservateur : acide sorbique | antioxydant : calcium disodium edta,d,unknown,279.0,25.0,12.0,1.1,Open Food Facts
5000157140920,Tomato Ketchup Zero Sugar & Salt,Heinz,groceries,france | united kingdom,7,tomatoes | spirit vinegar | lemon juice from concentrate | potassium chloride | citrus fibre | spice and herb extracts | sweetener,b,b,44.0,0.1,5.4,1.6,Open Food Facts
8480000808622,Hummus con pimiento del piquillo asado,Hacendado,groceries,portugal | spain,13,chickpeas | sunflower oil | sesame paste | salad peppers (piquillo peppers | onion | vinegar | salt and acidulant: citric acid | lemon juice | olive oil | ground garlic | acidulants | vinegar powder | natural flavourings and preservative,b,b,313.0,26.0,10.7,5.7,Open Food Facts
8431876276114,Guacamole,Carrefour,groceries,france | spain,8,aguacate | cebolla | jalapeño | antioxidante: ácido ascórbico | cilantro | ajo | corrector de acidez: citrato sódico | acidulante: ácido cítrico,c,c,154.0,14.7,3.5,1.0,Open Food Facts
7613039830864,Fond de Volaille boîte,Maggi,alimentaire,france,14,potato starch | glucose syrup | poultry 8 | chicken extract 6 | chicken meat | duck fat | ble flour | yeast extract | onion 3 | white pepper | antioxidant: rosemary extracts | milk | mustard | soy,b,unknown,,,,,Open Food Facts
3256229431904,Sauce pesto vert basilic,"U, U Bio",green pestos,france,20,basilic | huile d'olive vierge extra | noix de cajou | parmigiano | reggiano dop 6 | lait | présure animale | fibre d'avoine | pignons de pin | correcteur d'acidité : acide lactique | ail poudre | noix | pistaches | arachides | céleri | oeuf | poisson | soja. origines: basilic italie. huile espagne | grèce | italie,d,b,331.0,31.0,6.3,6.1,Open Food Facts
